,year_make,model,details,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,No Reported Accidents,price,url
4615,2014 Scion,tC,Hatchback,"35,316 miles",1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,23 City,31 Hwy,1,"$21,590",https://www.carvana.com/vehicle/2140932
4616,2018 Ford,EcoSport,SE,"39,824 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,23 City,29 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2133074
4617,2012 Honda,Accord,SE,"62,637 miles",0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2079432
4618,2012 Honda,Fit,base,"44,085 miles",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$16,590",https://www.carvana.com/vehicle/2140928
4619,2020 Toyota,Corolla,LE,"35,778 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,38 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2061904
4620,2015 Kia,Optima,LX,"62,612 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2008386
4621,2015 Kia,Forte Koup,EX,"23,780 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25 City,34 Hwy,1,"$17,590",https://www.carvana.com/vehicle/2072822
4622,2015 Toyota,Prius,Two,"90,146 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,51 City,48 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2151333
4623,2018 Chevrolet,Equinox,LT,"60,640 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,24 City,30 Hwy,1,"$24,308",https://www.carvana.com/vehicle/2065439
4624,2018 Hyundai,Kona,SEL,"36,026 miles",1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,26 City,29 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2044535
4625,2017 Nissan,LEAF,S,"44,688 miles",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"$16,663",https://www.carvana.com/vehicle/2172154
4626,2018 Nissan,Rogue,S,"59,104 miles",1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,26 City,33 Hwy,1,"$22,590",https://www.carvana.com/vehicle/2151280
4627,2017 Hyundai,Accent,SE,"53,310 miles",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,36 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2044534
4628,2019 Nissan,Versa,S,"28,443 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2140984
4629,2018 Mazda,MAZDA3,Touring,"28,253 miles",1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$23,590",https://www.carvana.com/vehicle/2109028
4630,2015 Mazda,MAZDA3,i Sport,"13,875 miles",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30 City,41 Hwy,1,"$18,888",https://www.carvana.com/vehicle/2104226
4631,2016 Hyundai,Tucson,Eco,"47,040 miles",1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,26 City,33 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2034232
4632,2017 Toyota,Camry,LE,"74,416 miles",1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$19,590",https://www.carvana.com/vehicle/2011548
4633,2020 Kia,Rio,S,"2,340 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,33 City,41 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2072789
4634,2013 Nissan,Altima,2.5 SV,"23,753 miles",1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$17,700",https://www.carvana.com/vehicle/2130112
4635,2015 Chevrolet,Equinox,LT,"53,723 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2080141
4636,2016 Mazda,MAZDA3,i Sport,"87,082 miles",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30 City,41 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2106010
4637,2015 Chevrolet,Sonic,LT Hatchback,"68,711 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$17,590",https://www.carvana.com/vehicle/1894886
4638,2021 Chevrolet,Trax,LS,"7,436 miles",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,31 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2073017
4639,2018 Jeep,Renegade,Altitude,"91,941 miles",1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,21 City,29 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2132919
4640,2019 Honda,Civic,LX,"16,846 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,38 Hwy,1,"$24,590",https://www.carvana.com/vehicle/2140971
4641,2016 Kia,Soul,+,"89,916 miles",1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,24 City,31 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2140968
4642,2017 Ford,Escape,S,"43,139 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21 City,29 Hwy,1,"$20,590",https://www.carvana.com/vehicle/2129824
4643,2019 Honda,Civic,Sport,"47,080 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,38 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2051308
4644,2019 Chevrolet,Malibu,LT,"56,008 miles",1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,29 City,36 Hwy,1,"$21,590",https://www.carvana.com/vehicle/2055351
4645,2018 Hyundai,Accent,SE,"51,493 miles",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,38 Hwy,1,"$17,590",https://www.carvana.com/vehicle/2061627
4646,2018 Hyundai,Kona,SE,"18,529 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,29 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2087503
4647,2014 Nissan,Titan Crew Cab,SV 5 1/2 ft,"90,116 miles",1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,13 City,18 Hwy,1,"$23,537",https://www.carvana.com/vehicle/2159845
4648,2019 Volkswagen,Jetta,1.4T SE,"49,126 miles",1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,30 City,40 Hwy,1,"$22,590",https://www.carvana.com/vehicle/2129776
4649,2015 Ford,Fiesta,ST,"66,840 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,35 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2016338
4650,2020 Ford,EcoSport,S,"16,309 miles",1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,27 City,29 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2156453
4651,2019 Ford,Fiesta,SE,"61,119 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$15,600",https://www.carvana.com/vehicle/2126839
4652,2014 Honda,Civic,Si,"54,394 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22 City,31 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2016325
4653,2016 Honda,Civic,EX-T,"65,102 miles",1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,31 City,42 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2129794
4654,2018 Chevrolet,Trax,LS,"37,358 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25 City,33 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2158639
4655,2016 Ford,Fusion,S Hybrid,"34,269 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,44 City,41 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2149398
4656,2018 Ford,Edge,SEL,"63,512 miles",1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,20 City,29 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2051270
4657,2015 MINI,Convertible,Cooper S,"42,600 miles",1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,25 City,34 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2016303
4658,2019 Chevrolet,Impala,LT,"60,763 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,"$23,594",https://www.carvana.com/vehicle/2048542
4659,2020 Kia,Rio,S,"11,506 miles",1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,33 City,41 Hwy,1,"$21,590",https://www.carvana.com/vehicle/2087465
4660,2020 Toyota,Yaris Hatchback,LE,"10,447 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,32 City,40 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2061806
4661,2015 Nissan,Altima,2.5 S,"72,625 miles",1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$16,590",https://www.carvana.com/vehicle/2061826
4662,2014 Chevrolet,Camaro,LS,"26,706 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,28 Hwy,1,"$23,590",https://www.carvana.com/vehicle/2061822
4663,2014 Hyundai,Elantra,SE,"35,891 miles",1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,28 City,38 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2129754
4664,2018 Hyundai,Elantra,Value Edition,"77,087 miles",1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,28 City,37 Hwy,1,"$18,590",https://www.carvana.com/vehicle/2113423
4665,2019 Chevrolet,Malibu,LT,"61,727 miles",1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,29 City,36 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2052754
4666,2012 Honda,Accord,SE,"78,053 miles",0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,23 City,34 Hwy,1,"$17,590",https://www.carvana.com/vehicle/2105368
4667,2021 Toyota,Corolla,LE,"32,834 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,38 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2105367
4668,2016 Chrysler,200,Limited,"39,106 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,23 City,36 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2006677
4669,2019 Hyundai,Accent,SE,"30,545 miles",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28 City,38 Hwy,1,"$17,599",https://www.carvana.com/vehicle/2096266
4670,2010 Lexus,ES,ES 350,"44,207 miles",1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,19 City,27 Hwy,1,"$20,590",https://www.carvana.com/vehicle/2071145
4671,2020 Nissan,Versa,S,"11,961 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$20,590",https://www.carvana.com/vehicle/2139297
4672,2010 Mazda,MX-5 Miata,Sport,"39,128 miles",1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,22 City,28 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2113417
4673,2018 Ford,Escape,SEL,"33,911 miles",1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,23 City,30 Hwy,1,"$24,990",https://www.carvana.com/vehicle/2132994
4674,2017 Honda,Civic,LX,"43,800 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31 City,40 Hwy,1,"$21,590",https://www.carvana.com/vehicle/2071358
4675,2018 Kia,Forte,LX,"56,954 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29 City,37 Hwy,1,"$17,590",https://www.carvana.com/vehicle/2105384
4676,2015 Nissan,Altima,2.5 S,"72,625 miles",1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$16,590",https://www.carvana.com/vehicle/2061826
4677,2014 Chevrolet,Camaro,LS,"26,706 miles",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,28 Hwy,1,"$23,590",https://www.carvana.com/vehicle/2061822
4678,2013 Honda,Accord,LX,"66,275 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2113397
4679,2019 Chevrolet,Impala,LT,"61,982 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,"$23,740",https://www.carvana.com/vehicle/2052949
4680,2017 Toyota,Corolla,LE,"31,414 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,36 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2071373
4681,2016 Mitsubishi,Outlander Sport,ES,"46,593 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,29 Hwy,1,"$18,990",https://www.carvana.com/vehicle/2113393
4682,2014 Nissan,Frontier Crew Cab,SV 5 ft,"46,374 miles",1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,16 City,22 Hwy,1,"$24,990",https://www.carvana.com/vehicle/2146587
4683,2016 Mazda,MAZDA3,i Touring,"51,405 miles",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,29 City,40 Hwy,1,"$20,590",https://www.carvana.com/vehicle/2132963
4684,2019 Dodge,Grand Caravan Passenger,GT,"73,741 miles",1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,17 City,25 Hwy,1,"$23,599",https://www.carvana.com/vehicle/2052902
4685,2016 Toyota,RAV4,LE,"75,652 miles",1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,22 City,29 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2095035
4686,2016 Buick,Verano,base,"14,985 miles",1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,21 City,32 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2159451
4687,2018 Toyota,Corolla,SE,"11,881 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,36 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2050106
4688,2019 Lexus,GX,GX 460,"28,678 miles",1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,15 City,18 Hwy,1,"$47,990",https://www.carvana.com/vehicle/2077071
4689,2014 Audi,A4,Premium Plus,"83,073 miles",0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,20 City,29 Hwy,1,"$20,590",https://www.carvana.com/vehicle/2159452
4690,2018 Nissan,Versa,S,"14,842 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$16,990",https://www.carvana.com/vehicle/1913641
4691,2014 Hyundai,Elantra,GT,"51,905 miles",1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,24 City,34 Hwy,1,"$17,590",https://www.carvana.com/vehicle/2043035
4692,2015 Ford,F150 SuperCrew Cab,Lariat 5 1/2 ft,"75,904 miles",0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,17 City,23 Hwy,1,"$37,590",https://www.carvana.com/vehicle/2159443
4693,2017 Kia,Sorento,EX,"67,979 miles",1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$25,990",https://www.carvana.com/vehicle/2151419
4694,2016 Buick,Encore,Sport Touring,"11,957 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25 City,33 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2159445
4695,2013 Toyota,Camry,SE,"45,360 miles",1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,25 City,35 Hwy,1,"$19,590",https://www.carvana.com/vehicle/2086560
4696,2019 Ford,Fiesta,SE,"48,414 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$16,500",https://www.carvana.com/vehicle/2164162
4697,2015 Chevrolet,Equinox,LT,"51,913 miles",1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2159444
4698,2020 Nissan,Altima,2.5 S,"54,889 miles",1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,28 City,39 Hwy,1,"$22,250",https://www.carvana.com/vehicle/2155117
4699,2019 Lexus,NX,300,"26,861 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,22 City,28 Hwy,1,"$36,990",https://www.carvana.com/vehicle/2077064
4700,2012 Lexus,IS,IS 250,"53,023 miles",1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,21 City,30 Hwy,1,"$22,990",https://www.carvana.com/vehicle/2043026
4701,2013 Honda,Civic,EX,"76,707 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,39 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2080257
4702,2019 Toyota,Corolla,LE,"54,325 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28 City,36 Hwy,1,"$20,050",https://www.carvana.com/vehicle/2155116
4703,2015 Lexus,RX,RX 350,"79,942 miles",1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,18 City,25 Hwy,1,"$27,590",https://www.carvana.com/vehicle/2151417
4704,2013 Lexus,ES,ES 350,"72,830 miles",1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,21 City,31 Hwy,1,"$23,990",https://www.carvana.com/vehicle/2121502
4705,2018 Jeep,Grand Cherokee,Limited,"29,156 miles",0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$33,590",https://www.carvana.com/vehicle/2114210
4706,2019 Buick,Encore,Essence,"55,877 miles",1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,26 City,31 Hwy,1,"$22,999",https://www.carvana.com/vehicle/2155110
4707,2018 Chevrolet,Malibu,LT,"27,704 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$23,590",https://www.carvana.com/vehicle/2043046
4708,2020 Nissan,Versa,S,"7,250 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,32 City,40 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2109539
4709,2014 Nissan,Titan Crew Cab,SV 5 1/2 ft,"62,606 miles",1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,13 City,18 Hwy,1,"$25,990",https://www.carvana.com/vehicle/2093310
4710,2014 Ford,Fusion,SE,"69,031 miles",1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,22 City,34 Hwy,1,"$17,590",https://www.carvana.com/vehicle/1934600
4711,2019 Hyundai,Kona,SEL,"18,320 miles",1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,27 City,33 Hwy,1,"$27,590",https://www.carvana.com/vehicle/2115797
4712,2019 Kia,Optima,LX,"66,425 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$19,299",https://www.carvana.com/vehicle/2057960
4713,2019 Hyundai,Santa Fe,2.0T Limited,"23,677 miles",1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,19 City,24 Hwy,1,"$34,990",https://www.carvana.com/vehicle/2073909
4714,2011 Maserati,Quattroporte,S,"32,767 miles",1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,12 City,19 Hwy,1,"$30,590",https://www.carvana.com/vehicle/2073912
4715,2011 Toyota,Camry,XLE,"51,509 miles",1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,20 City,29 Hwy,1,"$19,990",https://www.carvana.com/vehicle/2109531
4716,2019 Nissan,Versa,S,"18,487 miles",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27 City,36 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2070676
4717,2019 Nissan,Pathfinder,SV,"37,417 miles",1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,20 City,27 Hwy,1,"$27,990",https://www.carvana.com/vehicle/2093506
4718,2020 Chevrolet,Malibu,RS,"16,406 miles",1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,29 City,36 Hwy,1,"$26,990",https://www.carvana.com/vehicle/2135172
4719,2020 Chevrolet,Silverado 2500 HD Crew Cab,Custom 8 ft,"23,408 miles",1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,"$53,990",https://www.carvana.com/vehicle/2115810
4720,2019 Toyota,4Runner,SR5,"20,622 miles",1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,17 City,21 Hwy,1,"$41,590",https://www.carvana.com/vehicle/2150733
4721,2021 Kia,K5,EX,"14,465 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,27 City,37 Hwy,1,"$33,590",https://www.carvana.com/vehicle/2073924
4722,2016 Mercedes-Benz,C-Class,C 300,"42,095 miles",0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,25 City,34 Hwy,1,"$30,990",https://www.carvana.com/vehicle/2115805
4723,2020 Nissan,Versa,SV,"44,218 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,32 City,40 Hwy,1,"$19,590",https://www.carvana.com/vehicle/2073920
4724,2019 Kia,Forte,LXS,"31,358 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30 City,40 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2150759
4725,2021 Honda,Pilot,EX,"12,281 miles",1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$39,990",https://www.carvana.com/vehicle/2109462
4726,2019 Kia,Optima,LX,"58,158 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$20,100",https://www.carvana.com/vehicle/2113044
4727,2018 Volvo,XC90,T6 Momentum,"73,925 miles",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,20 City,27 Hwy,1,"$38,990",https://www.carvana.com/vehicle/1995382
4728,2015 Nissan,Altima,2.5 S,"70,839 miles",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$17,990",https://www.carvana.com/vehicle/2073865
4729,2014 Toyota,Avalon,XLE Touring,"82,120 miles",1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,21 City,31 Hwy,1,"$21,590",https://www.carvana.com/vehicle/2135390
4730,2019 Lincoln,MKZ,Reserve I,"29,997 miles",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,20 City,31 Hwy,1,"$36,590",https://www.carvana.com/vehicle/2086500
4731,2017 Chrysler,Pacifica,Limited,"74,140 miles",0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,18 City,28 Hwy,1,"$32,590",https://www.carvana.com/vehicle/2109951
4732,2019 Subaru,Forester,base,"33,735 miles",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26 City,33 Hwy,1,"$27,990",https://www.carvana.com/vehicle/2086499
4733,2019 GMC,Terrain,SLT,"49,858 miles",1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,26 City,30 Hwy,1,"$26,990",https://www.carvana.com/vehicle/2040992
4734,2021 Ram,1500 Quad Cab,Big Horn 6 1/3 ft,"4,667 miles",1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,15 City,22 Hwy,1,"$42,590",https://www.carvana.com/vehicle/2086461
4735,2018 Ford,Edge,Titanium,"69,286 miles",1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,20 City,29 Hwy,1,"$25,990",https://www.carvana.com/vehicle/2093446
4736,2015 Nissan,Altima,2.5 SL,"43,196 miles",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,27 City,38 Hwy,1,"$20,590",https://www.carvana.com/vehicle/2067915
4737,2016 Kia,Soul,+,"74,572 miles",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,24 City,31 Hwy,1,"$17,590",https://www.carvana.com/vehicle/2109135
4738,2021 Nissan,Versa,S,"12,102 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,32 City,40 Hwy,1,"$21,990",https://www.carvana.com/vehicle/2109138
4739,2019 Jeep,Cherokee,Latitude Plus,"28,472 miles",1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,20 City,27 Hwy,1,"$29,990",https://www.carvana.com/vehicle/2146366
4740,2013 Ford,C-MAX Hybrid,SE,"27,298 miles",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,42 City,37 Hwy,1,"$18,590",https://www.carvana.com/vehicle/2075231
4741,2018 Buick,Regal Sportback,Preferred,"46,957 miles",1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,22 City,32 Hwy,1,"$22,590",https://www.carvana.com/vehicle/2109163
4742,2016 Mercedes-Benz,C-Class,C 300,"51,511 miles",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,25 City,34 Hwy,1,"$28,590",https://www.carvana.com/vehicle/2143134
4743,2015 Ford,F150 SuperCrew Cab,XLT 5 1/2 ft,"86,548 miles",1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,19 City,26 Hwy,1,"$29,990",https://www.carvana.com/vehicle/2093654
4744,2016 Nissan,Maxima,S,"80,813 miles",1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,22 City,30 Hwy,1,"$20,990",https://www.carvana.com/vehicle/2154411
4745,2019 Kia,Soul,+,"32,383 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25 City,30 Hwy,1,"$22,590",https://www.carvana.com/vehicle/2067904
4746,2018 Honda,Civic,EX-L w/Navigation,"60,313 miles",1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,31 City,40 Hwy,1,"$26,590",https://www.carvana.com/vehicle/2109158
4747,2017 Ford,Fiesta,SE,"52,656 miles",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27 City,35 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2075188
4748,2017 Ford,Escape,SE,"70,770 miles",1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,20 City,27 Hwy,1,"$18,951",https://www.carvana.com/vehicle/2058676
4749,2020 Kia,Soul,LX,"48,101 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25 City,31 Hwy,1,"$20,590",https://www.carvana.com/vehicle/2109152
4750,2016 GMC,Acadia,Denali,"87,339 miles",1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,15 City,22 Hwy,1,"$25,990",https://www.carvana.com/vehicle/2093620
4751,2012 Toyota,Corolla,LE,"66,115 miles",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26 City,34 Hwy,1,"$16,590",https://www.carvana.com/vehicle/2086465
4752,2015 Cadillac,SRX,Luxury Collection,"36,163 miles",0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$27,990",https://www.carvana.com/vehicle/2123731
4753,2017 Ford,Explorer,XLT,"96,906 miles",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17 City,24 Hwy,1,"$24,882",https://www.carvana.com/vehicle/2174271
4754,2018 Toyota,Yaris iA,base,"104,559 miles",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,32 City,40 Hwy,1,"$16,990",https://www.carvana.com/vehicle/2123760
4755,2018 Alfa Romeo,Giulia,Ti,"11,369 miles",1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,24 City,33 Hwy,1,"$34,590",https://www.carvana.com/vehicle/2111874
