,mileage,Bluetooth,Backup Camera,Infotainment,Screen,Navigation,Hands Free Calling,Heated Seats,Power Seat Controls,Rear Air Vents,Bed Liner,Tow Hitch,4-Cyl,3-Cyl,V6,V8,6-Cyl,city_mpg,highway_mpg,price,year,model_cat,details_cat,make_cat
261,16770,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23,29,17590,2013,214,28,39
262,48596,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23,35,24990,2016,11,138,3
263,70405,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,26,33,22590,2015,69,274,13
264,48255,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29,38,17590,2016,351,530,28
265,32911,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,29,37,20590,2018,351,587,28
266,62549,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,20,28,26990,2015,289,44,2
267,58903,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29,38,16990,2016,351,530,28
268,72204,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,18,27,18990,2017,392,547,10
269,61006,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,27,36,21590,2018,237,690,24
270,62644,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,18,28,16990,2012,186,127,14
271,49077,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,25,37,17990,2015,368,547,14
272,35995,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27,37,17990,2017,351,530,28
273,44818,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,30,39,20990,2015,92,276,13
274,67385,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,30,40,16990,2017,111,387,6
275,57735,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,38,15990,2016,39,547,14
276,19646,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,30,38,16990,2017,375,387,6
277,73535,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,35,16990,2014,368,325,14
278,70398,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,17990,2015,392,422,10
279,45924,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,27,38,18590,2014,43,71,28
280,29918,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,19,26,29990,2018,196,413,17
281,20593,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,24,30,23990,2017,328,530,28
282,72722,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,39,17590,2013,92,404,13
283,18531,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,37,18990,2017,351,605,28
284,59010,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,25990,2019,100,703,17
285,39059,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,26,33,20990,2016,326,530,28
286,52126,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,24,35,20590,2015,368,629,14
287,52294,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,24,33,21990,2017,83,383,38
288,43659,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,28,34,23590,2017,199,274,13
289,80638,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,26,33,23990,2016,69,276,13
290,45483,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,34,21590,2018,268,404,18
291,75586,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,22,29,19990,2017,377,404,18
292,24866,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,27,32,24990,2016,199,276,13
293,70077,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,26,32,22990,2019,134,391,6
294,17278,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,63590,2021,10,474,31
295,35535,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,30,40,20590,2019,159,407,18
296,69786,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,23,34,19590,2017,278,11,39
297,54724,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28,36,19590,2018,102,383,38
298,31520,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,25,31,21990,2016,202,249,22
299,26366,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,25,35,22990,2015,83,769,38
300,39512,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,17,25,20990,2014,195,186,8
301,56443,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,25,21590,2017,377,404,18
302,29589,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,29,35,18590,2017,351,530,28
303,76756,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,25,32,18990,2014,77,690,24
304,62702,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,27,36,20990,2017,237,339,24
305,23752,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,15,21,54990,2021,5,521,31
306,53538,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26,34,20590,2014,40,629,13
307,39140,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,26,36,23990,2015,226,88,35
308,67455,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,17,25,22590,2015,400,697,7
309,28887,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,25,33,22590,2017,130,477,4
310,94833,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,20,30,20990,2016,125,556,10
311,22155,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,32,40,19990,2018,444,778,38
312,24167,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,21,32,20590,2014,414,246,4
313,44453,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,21,22,37990,2020,420,629,17
314,49248,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,40,16990,2016,156,547,10
315,40807,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,21,31,22590,2017,134,391,6
316,48231,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,20,29,22990,2014,384,778,0
317,40273,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,39,19990,2014,92,274,13
318,2969,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25,31,23990,2021,373,404,18
319,22869,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,23,34,21590,2012,40,276,13
320,46010,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,36,19990,2014,40,404,13
321,35973,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,26990,2018,165,471,10
322,41569,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,24,35,23990,2015,385,65,0
323,52680,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,23990,2017,40,276,13
324,15441,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,35,19990,2020,415,530,28
325,12307,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23,32,24990,2019,100,629,17
326,67284,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,23,34,17990,2012,40,274,13
327,51845,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,24,30,24990,2018,134,391,6
328,50779,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,17,21,30990,2015,419,618,17
329,77751,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,17,25,27990,2017,6,583,31
330,61249,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,36,19590,2018,105,778,38
331,36399,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,28,32,20990,2015,213,563,28
332,31420,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26,35,24990,2016,40,629,13
333,90202,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25,35,16990,2012,83,383,38
334,63529,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,25,35,17990,2013,83,383,38
335,86361,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,16,21,21590,2012,240,778,0
336,91314,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,17,26,18990,2011,119,262,25
337,28059,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26,31,22990,2018,373,0,18
338,49442,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,27,37,17590,2013,126,330,14
339,24290,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,21,29,23990,2017,319,641,4
340,76849,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,22,34,17990,2016,164,547,10
341,71755,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25,30,18590,2019,373,1,18
342,58986,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,28,36,20990,2017,102,547,38
343,87601,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16590,2014,417,778,6
344,70753,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,24,33,21590,2019,268,404,18
345,43692,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,16,23,27990,2018,357,176,11
346,49748,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,22,31,21990,2016,91,418,17
347,60772,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,23,31,22990,2014,69,276,13
348,53976,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,20,29,20990,2011,48,422,38
349,77050,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,26,32,22990,2017,158,89,35
350,60142,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,16,23,27990,2019,155,556,10
351,54576,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,28,37,17590,2015,202,247,22
352,79372,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,18,25,20990,2012,353,383,38
353,63768,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,17,25,27990,2019,3,699,31
354,28723,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,26,36,24990,2015,226,88,35
355,31223,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26,33,23990,2016,77,629,24
356,44533,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,20990,2017,59,687,10
357,67702,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,40,16990,2014,237,781,24
358,69022,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,21,27,18990,2011,69,276,13
359,68508,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,26,33,20990,2016,326,605,28
360,87674,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,32,42,22590,2017,92,690,13
361,71121,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,26,35,19590,2017,239,690,24
362,74186,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,22,29,23990,2016,301,755,38
363,43326,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,25,36,21990,2018,368,547,14
364,52016,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29,37,18990,2019,351,530,28
365,22503,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,23,29,23990,2018,124,560,10
366,88556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,29,16990,2014,214,30,39
367,63655,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,25,30,23590,2016,405,422,14
368,29504,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,39,19990,2014,92,404,13
369,102113,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,25,32,19990,2016,326,563,28
370,17183,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29,38,20590,2018,126,547,14
371,63158,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,22,34,17590,2016,164,547,10
372,43369,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,18,25,34590,2018,196,422,17
373,27578,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,39,18590,2014,92,404,13
374,72186,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,25,32,19990,2014,77,690,24
375,53366,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,39,17990,2015,92,404,13
376,50625,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30,39,18990,2014,92,274,13
377,5580,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29,37,19990,2018,159,404,18
378,81490,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,26,33,23990,2016,69,276,13
379,77340,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,25,35,19590,2016,83,547,38
380,24976,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,40,24590,2018,92,274,13
381,74486,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,24,36,17590,2015,278,8,39
382,51607,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,26,39,16990,2016,159,404,18
383,49753,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,33,42,16990,2016,454,778,34
384,88495,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,39,15990,2013,92,404,13
385,77855,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,25,32,21590,2015,77,339,24
386,61602,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21,29,19590,2017,138,530,10
387,50532,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,34,19990,2017,268,404,18
388,14676,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,27,29,22590,2020,124,530,10
389,43581,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,39,19990,2016,43,71,28
390,86107,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,19,28,24590,2013,181,328,20
391,62832,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,24,34,21990,2018,268,530,18
392,77170,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,41,20590,2016,92,274,13
393,75861,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,15,22,27590,2017,129,421,4
394,16542,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,21,29,23990,2017,319,641,4
395,42080,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,29,37,20590,2015,102,542,38
396,47441,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,27,38,18990,2014,43,73,28
397,72975,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,24,31,24590,2015,301,422,38
398,17508,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,24,36,32990,2019,334,652,40
399,19858,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28,36,21990,2018,102,383,38
400,50140,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,33,21590,2019,268,404,18
401,52244,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,26,33,23990,2016,326,563,28
402,53283,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23,36,22990,2015,8,96,3
403,52660,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,36,17990,2017,126,547,14
404,31728,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,27,38,18990,2013,43,75,28
405,16093,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,24,31,19990,2016,373,1,18
406,33047,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,38,16990,2017,375,20,6
407,42709,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26,31,19990,2019,404,387,6
408,60115,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,36,16990,2017,39,547,14
409,73638,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,19,28,24990,2016,142,761,10
410,58790,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,28,38,17990,2016,126,725,14
411,31726,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25,36,19990,2017,368,547,14
412,31000,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,36,22990,2019,219,605,28
413,57044,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,23990,2018,217,253,8
414,26410,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,38,18990,2016,126,547,14
415,41038,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,18,26,24990,2016,125,556,10
416,59086,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,25,38,19990,2016,278,11,39
417,71247,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,17,25,22990,2018,195,615,8
418,16977,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,37,17990,2018,153,547,10
419,29066,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,39,18590,2013,92,404,13
420,30930,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,37,19590,2019,324,530,18
421,15161,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,23,29,23590,2018,124,687,10
422,41219,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,36,15990,2017,324,404,18
423,37473,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22,31,19990,2016,138,530,10
424,67534,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22,31,18990,2016,138,530,10
425,27267,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,33,18590,2016,127,778,14
426,32596,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,28,37,17990,2019,324,404,18
427,83134,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,30,15990,2016,373,778,18
428,92082,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28,38,15990,2016,126,547,14
429,67786,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,20990,2014,284,778,38
430,37273,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,39,18990,2015,92,404,13
431,21403,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,21590,2017,322,418,17
432,62732,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,24,35,17990,2016,159,274,18
433,57161,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,38,15990,2016,39,547,14
434,78794,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,25,33,20590,2014,440,422,35
435,69332,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27,33,21990,2018,130,478,4
436,45255,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,23,32,20590,2016,138,547,10
437,13923,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,51,48,24990,2015,283,709,38
438,42681,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,29,38,18590,2017,111,391,6
439,30321,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21,29,21990,2018,138,530,10
440,72509,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,39,16990,2013,92,404,13
441,45512,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,34,16590,2015,19,629,9
442,47555,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26,34,16990,2013,102,383,38
443,60643,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,18,24,23990,2016,346,35,14
444,70031,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26,34,17590,2015,404,391,6
445,74303,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,36,19990,2018,248,387,6
446,82173,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,24,33,19990,2017,83,383,38
447,47938,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,51,48,22590,2015,283,684,38
448,61458,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,20,28,24990,2015,304,778,0
449,65817,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18990,2015,115,547,8
450,51832,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,37,18990,2016,455,778,34
451,58635,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,19,31,22990,2016,90,547,8
452,60612,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,18,25,21990,2014,155,556,10
453,24487,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,25,33,21990,2018,404,391,6
454,54423,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,26,35,24590,2019,237,778,24
455,24586,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,25,33,24990,2018,199,274,13
456,23024,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,21,30,54990,2013,55,530,30
457,80264,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,24,35,17990,2013,268,274,18
458,32528,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17590,2017,221,530,28
459,40809,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,21990,2014,125,556,10
460,90514,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,18,25,21990,2012,310,513,20
461,87332,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,22,30,20990,2014,69,276,13
462,85494,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25,30,16990,2017,373,778,18
463,37110,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,21,29,18990,2016,161,613,18
464,7305,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,35,17990,2019,153,530,10
465,49079,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27590,2014,5,698,31
466,60347,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,25,30,18990,2018,373,1,18
467,61268,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28,38,16990,2016,126,547,14
468,43557,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,38,17990,2016,126,547,14
469,61730,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,30,16990,2016,373,778,18
470,38386,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,40,16990,2016,156,547,10
471,53297,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,51,48,22990,2015,283,301,38
472,42329,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,19,26,27990,2017,196,413,17
473,26872,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,33,17590,2013,154,778,13
474,56530,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26,38,16990,2016,112,20,6
475,42597,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,31,39,17990,2017,416,542,28
476,71799,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,23,31,20590,2014,69,274,13
477,2011,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,13,22,90990,2020,89,596,8
478,26800,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17590,2015,221,605,28
479,68208,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,25,21990,2016,195,496,8
480,39714,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,35,20990,2016,199,404,13
481,10621,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,15,24,43590,2019,89,499,8
482,21082,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,27,36,19990,2017,371,391,6
483,42913,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,19990,2015,417,778,6
484,46081,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33,41,18590,2016,154,404,13
485,17594,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,38,16990,2019,375,387,6
486,71761,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,33,16590,2012,154,629,13
487,61350,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20990,2017,417,391,6
488,67392,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14990,2015,221,530,28
489,45321,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,22,32,27990,2013,340,575,25
490,25040,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,34,19990,2018,156,556,10
491,53707,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21990,2018,417,391,6
492,27830,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,30,17990,2015,373,778,18
493,63743,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18990,2015,417,778,6
494,40456,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,38,25590,2018,40,404,13
495,72883,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19990,2017,417,391,6
496,35542,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,25,29990,2018,6,292,31
497,33846,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16990,2015,221,605,28
498,50106,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,28,38,17590,2013,126,422,14
499,62143,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21590,2017,417,391,6
500,71447,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,17,25,24990,2019,195,330,8
501,63475,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14990,2015,221,530,28
502,53872,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,22,31,23990,2016,156,601,10
503,8195,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,19,24,40990,2020,389,673,38
504,37667,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19590,2014,417,778,6
505,33769,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,17,25,36990,2017,5,200,31
506,2073,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,33,41,21990,2020,324,530,18
507,83158,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21,30,17990,2016,21,704,9
508,8238,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26,36,18590,2017,156,547,10
509,66302,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26,39,15990,2016,159,404,18
510,47876,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,22,31,20990,2016,91,629,17
511,68426,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,27,37,28590,2017,31,710,2
512,54406,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,27,38,20990,2018,43,71,28
513,43288,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,35,17990,2013,368,325,14
514,79498,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,25,32,22990,2017,328,563,28
515,59502,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,35,34,17990,2011,200,342,20
516,11932,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,24,34,19990,2018,156,547,10
517,50962,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22,31,19990,2016,138,530,10
518,11884,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,33,41,21990,2021,39,547,14
519,48646,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,26,32,20990,2016,153,601,10
520,24449,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,25,24990,2019,217,547,8
521,19056,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,23,28,18590,2013,373,1,18
